id,media_name,media_url,title,publish_date,url,language,indexed_date
28fb39e0656418765bad7963de702e55f82dafae3ba9f7e60a84825e363848fa,buzzfeed.com,buzzfeed.com,Food Quiz: Eat Food See Flower You Are,2024-10-01,https://www.buzzfeed.com/bravekitten53/food-choices-flower-quiz,en,2024-11-28 19:25:13.143432
3575f1ac4fc253832e8365a12b759510c6ce27c2cf5e10feeb7195763dbed2db,polygon.com,polygon.com,All outfits and clothing in Zelda: Echoes of Wisdom,2024-10-01,https://www.polygon.com/zelda-echoes-wisdom-guides/458047/unlock-all-outfits-locations,en,2024-11-26 02:17:51.430746
11d08f3065137288d4853403c199c8202aa631fd8c0b8ca1ad1442833e2609b4,cnbc.com,cnbc.com,What every college student needs to know about getting a first credit card,2024-10-01,https://www.cnbc.com/2024/10/01/what-every-college-student-needs-to-know-about-getting-a-credit-card.html,en,2024-11-10 20:29:46.239248
d03e7be4bb470b105e000c74c7959d36cf7a4f17351ca60565d966bd7efced9e,thrillist.com,thrillist.com,I Spent 4 Days at Dollywood with My Kids and This Is What It Cost,2024-10-01,https://www.thrillist.com/travel/nation/dollywood-pigeon-forge-cost-vacation-spending,en,2024-11-05 10:35:33.542893
e088ec374e29c66946319558fa323281b4fb209e3a6a2c4b26a494b5371d5f8f,thrillist.com,thrillist.com,I Spent 4 Days at Machu Picchu and This Is What It Cost,2024-10-01,https://www.thrillist.com/travel/nation/machu-picchu-peru-cost-vacation-spending,en,2024-11-05 10:34:20.078026
7a443e837fe9ad0758c4f8dc5e80f2fbbd435512f79c4f7eeec038b615157b5a,thrillist.com,thrillist.com,I Spent an Entire Week in Uzbekistan and This Is What It Cost,2024-10-01,https://www.thrillist.com/travel/nation/uzbekistan-cost-vacation-spending,en,2024-11-05 10:34:15.022266
989f1658fddf2f864517ab183694ef6d7e5cd74728bb24b01d180c5421e78942,thrillist.com,thrillist.com,I Spent a Romantic Week in Montreal and This Is What It Cost,2024-10-01,https://www.thrillist.com/travel/nation/montreal-quebec-cost-vacation-spending,en,2024-11-05 10:34:10.281193
ce8932f9d7fdbe617041756e4b2858828796cf902b11896d098ff4f0bdcf702c,mlive.com,mlive.com,1 killed in single-car crash near Dexter,2024-10-01,https://www.mlive.com/news/ann-arbor/2024/10/1-killed-in-single-car-crash-near-dexter.html,en,2024-10-29 17:38:18.472724
90526244ce5b2975b00a46e43284b9c24e860c8e3e47ae84c3bf3f095df6830b,mlive.com,mlive.com,1 dead in officer-involved shooting,2024-10-01,https://www.mlive.com/news/2024/10/1-dead-in-officer-involved-shooting.html,en,2024-10-29 17:21:29.343718
91fe7e11edc4933131903b3241ec186d6ba9fb5d7dce03db4a680390696333e6,newsblaze.com,newsblaze.com,5 Ways to Reduce Stress When Your Job Is Taking Over Your Life,2024-10-01,https://newsblaze.com/business/latest-business/5-ways-to-reduce-stress-when-your-job-is-taking-over-your-life_199505/,en,2024-10-29 10:19:53.585113
9aafa46c4103952c90724d422202d11fbe70791076ee93791a84af23c48d37c5,oregonlive.com,oregonlive.com,1 dead in NE Portland crash; investigation closes Halsey Street,2024-10-01,https://www.oregonlive.com/crime/2024/10/1-dead-in-ne-portland-crash-investigation-closes-halsey-street.html,en,2024-10-28 16:32:27.132072
9912f1445fa0983e682b69cc2ad20fac9d44dfc9b8bc47fd5ce7ea49f2191e80,cleveland.com,cleveland.com,"1 dead, 1 injured in fiery crash on Interstate-480 in Cleveland, police say",2024-10-01,https://www.cleveland.com/news/2024/10/1-dead-1-injured-in-fiery-crash-on-interstate-480-in-cleveland-police-say.html,en,2024-10-25 15:31:23.304938
a9ac5439648f740cf423ec557af182bce88d62fc036648c140c73fecfa217a98,mlive.com,mlive.com,"1 dead, 2 hurt in Grand Rapids shooting",2024-10-01,https://www.mlive.com/news/grand-rapids/2024/10/1-dead-2-hurt-in-grand-rapids-shooting.html,en,2024-10-25 03:25:01.361719
d5aaf39cfb128cf4b2d9dfdb456039f4001cb803a98850f4ba3ac17c053d5e38,mlive.com,mlive.com,1 injured in 4-vehicle crash that closed U.S. 23 near Ann Arbor,2024-10-01,https://www.mlive.com/news/ann-arbor/2024/10/1-injured-in-4-vehicle-crash-that-closed-us-23-near-ann-arbor.html,en,2024-10-23 23:31:36.750105
a4dccdd8041e34ecb8a7b675eafbb10c1fb27a7309f25eb6a0f61671fdf52711,mlive.com,mlive.com,1 injured in exchange of gunfire,2024-10-01,https://www.mlive.com/news/kalamazoo/2024/10/1-injured-in-exchange-of-gunfire.html,en,2024-10-21 16:38:44.135073
fc0439b2e887065571e2a73b58e3ae845f7ccc514f9e84b4052b8ba7a948633b,mlive.com,mlive.com,"1 dead, 2 injured in rollover ATV crash in Oceana County",2024-10-01,https://www.mlive.com/news/muskegon/2024/10/1-dead-2-injured-in-rollover-atv-crash-in-oceana-county.html,en,2024-10-21 16:23:40.377389
d80537d9333b21c58d7fc1625a31d3f2d477d52d0ca0b333fb17f58129bf05c5,syracuse.com,syracuse.com,"1 shot, 1 stabbed at massive outdoor party in Upstate NY",2024-10-01,https://www.syracuse.com/state/2024/10/1-shot-1-stabbed-at-massive-outdoor-party-in-upstate-ny.html,en,2024-10-21 13:32:28.997320
0c92aa3e05bade12cee33f5ab45618688d9d75c6518da7dcb4304356a938462f,syracuse.com,syracuse.com,1 dead in crash in rural Madison County,2024-10-01,https://www.syracuse.com/news/2024/10/1-dead-in-crash-in-rural-madison-county.html,en,2024-10-21 04:20:59.168167
c88ea6bd29ea17912687ea7305ddda658e3e66ea49ab8b5144a8d289e4fe6cd5,buzzfeed.com,buzzfeed.com,Showdown: Which Dog Breed Is Your Favorite?,2024-10-01,https://www.buzzfeed.com/winternightsanddogs/dog-breed-showdown-quiz,en,2024-10-20 23:20:40.695914
8ff079d0b7c8173442af7e97b2d2d8587e9883c5c3cd3c00a42ebdba687c2bcb,nbcnews.com,nbcnews.com,Early Voting and Mail-In Ballots by State 2024 Results,2024-10-01,https://www.nbcnews.com/politics/2024-elections/early-vote,en,2024-10-20 20:27:17.250261
baa438920f6d52c6f485b5dbeba9c8f6fa4ddfe2977a837d5dec363cadcff11a,mlive.com,mlive.com,"1 dead, 1 injured after vehicles collide in Clinton County",2024-10-01,https://www.mlive.com/news/2024/10/1-dead-1-injured-after-vehicles-collide-in-clinton-county.html,en,2024-10-18 22:20:19.829280
f4e41dc712e35429200fcbd03a3bc916dd6a3d569448c43b08aa8bb8ea140b13,nj.com,nj.com,"1 killed, 23 injured when NJ Transit light rail train hits tree",2024-10-01,https://www.nj.com/burlington/2024/10/1-killed-24-injured-when-nj-transit-light-rail-train-hits-tree.html,en,2024-10-14 19:25:56.315858
1bcb80e95b37a30e679d1a2029b7ed1f01f6b039fcd1c51da5e90c3b2329a75d,msnbc.com,msnbc.com,'Almost a radical decision': Lisa Rubin breaks down judge's ruling on Georgia abortion ban,2024-10-01,https://www.msnbc.com/morning-joe/watch/-almost-a-radical-decision-lisa-rubin-breaks-down-judge-s-ruling-on-georgia-abortion-ban-220533317662,en,2024-10-14 12:17:50.353573
9813e30727557c4bd1b0415cca26420084a761bcf8bd15627095a5edd286961c,oregonlive.com,oregonlive.com,1 person died in overnight trailer fire in Seaside,2024-10-01,https://www.oregonlive.com/crime/2024/10/1-person-died-in-overnight-trailer-fire-in-seaside.html,en,2024-10-13 21:22:23.067081
820b38676abdc4a3308d81331f06937d65e8393db62b8a39aa055f501b0b8649,buzzfeed.com,buzzfeed.com,TV Shows Guess Favorite Color Quiz,2024-10-01,https://www.buzzfeed.com/hazelyxlee/tv-show-per-decade-favorite-color-quiz,en,2024-10-13 02:18:55.410492
3a6bbf20d54cf332037b937560094d528381abeece56b66721c41f540ca34acd,buzzfeed.com,buzzfeed.com,Food Quiz: Eat Random Foods Guess Zodiac Sign,2024-10-01,https://www.buzzfeed.com/bravekitten53/zodiac-sign-food-choices-quiz,en,2024-10-12 13:22:53.115284
598a607d9a14ddc94352512d0e26b77f92e3326754601e1e0250c9caaae18013,mlive.com,mlive.com,"1 dead, 12 rescued after elevator malfunctions at Colorado gold mine tourist site",2024-10-01,https://www.mlive.com/news/2024/10/1-dead-12-rescued-after-elevator-malfunctions-at-colorado-gold-mine-tourist-site.html,en,2024-10-11 13:28:57.527688
d381a4193a9d741c00630fd4d05bd7c3fbbf3c21e56644e0237217cb5f83aad1,nj.com,nj.com,"1 killed, 2 hurt in Sussex County house fire",2024-10-01,https://www.nj.com/sussex-county/2024/10/1-killed-2-hurt-in-sussex-county-house-fire.html,en,2024-10-10 20:24:07.370701
054a01d963554a021af805aea2098b93129af25f15df66d20d45602242cf0478,ajc.com,ajc.com,What to know about Israel's ground invasion in southern Lebanon,2024-10-01,https://www.ajc.com/news/nation-world/what-to-know-about-israels-ground-invasion-in-southern-lebanon/JOVETMPCMZBFHOWT74HJJH6I4M/,en,2024-10-09 23:21:20.821344
73d8b8a77132da198cd55735138b653a3a8ec618a011fe3dfe1389af498b091e,mlive.com,mlive.com,1 millionth camp night at Michigan’s state parks includes couple’s cat,2024-10-01,https://www.mlive.com/life/2024/10/1-millionth-camp-night-at-michigans-state-parks-includes-couples-cat.html,en,2024-10-09 21:22:06.476113
2a0f5dc49c7998c92907187d4a78aa831340dfd64ceff28c5421b54fe2d277fd,nj.com,nj.com,"1 killed, 2 hurt in chain-reaction crash on N.J. Turnpike",2024-10-01,https://www.nj.com/middlesex/2024/10/1-killed-2-hurt-in-chain-reaction-crash-on-nj-turnpike.html,en,2024-10-09 17:20:47.338068
e57058c301445b971f7e27be623b6af5cf48a9f18a0bec2efea774141425a244,vox.com,vox.com,What you really need to know about divorce and money,2024-10-01,https://www.vox.com/the-highlight/373402/money-talks-divorce-finance-team-coach-mortgage-lawyer,en,2024-10-09 16:20:46.355823
f0aff93f5462ddd22524ec81eb89d1de328ab3b15a74cae7434357812684db12,vox.com,vox.com,How “Divorce him!” became the internet’s de facto relationship advice,2024-10-01,https://www.vox.com/the-highlight/373076/red-flag-guy-divorce-him-dump-him-relationship-advice-comments,en,2024-10-09 16:20:32.400866
bb694931b0fe7e2dbef93ac6da4fda02644dd12e918956bf3b14bb242320de87,vox.com,vox.com,Why do divorced guys dress like that?,2024-10-01,https://www.vox.com/the-highlight/372787/divorced-guy-style-musk-bezos,en,2024-10-09 16:20:09.945579
3c713c5700fd4d3164c3ebed7eeb8c7f5891ec87259f4a5e93ffc78c847a1c8e,vox.com,vox.com,What if we celebrated divorces more like weddings?,2024-10-01,https://www.vox.com/the-highlight/372824/divorce-registries-parties-gifts-money,en,2024-10-09 16:19:20.560179
8d74c11b6204d402b65becc3cba9dad55ae64e417b1dfd8989a05de7966ab289,fansided.com,fansided.com,Los 5 jugadores latinos con los mejores contratos en los Playoffs de la MLB de 2024,2024-10-01,https://fansided.com/es/posts/5-jugadores-latinos-mejores-contratos-playoffs-mlb-2024/3,es,2024-10-09 15:25:44.027728
da25d40ab7924cbc623f3d1a2c31a5dd639ca7beae7049110561e754f93a5ae5,fansided.com,fansided.com,Los 5 jugadores latinos con los mejores contratos en los Playoffs de la MLB de 2024,2024-10-01,https://fansided.com/es/posts/5-jugadores-latinos-mejores-contratos-playoffs-mlb-2024/5,es,2024-10-09 15:25:08.551452
dadc183ab6df5633ab59539c45d73acd2da1ec24e845650927a8508394445877,fansided.com,fansided.com,Los 5 jugadores latinos con los mejores contratos en los Playoffs de la MLB de 2024,2024-10-01,https://fansided.com/es/posts/5-jugadores-latinos-mejores-contratos-playoffs-mlb-2024/4,es,2024-10-09 15:24:08.535040
1f6cb8dbfc692702cb30e0665c7dc28d6dddb2a5d819b61ad244abe49b03039b,fansided.com,fansided.com,Los 5 jugadores latinos con los mejores contratos en los Playoffs de la MLB de 2024,2024-10-01,https://fansided.com/es/posts/5-jugadores-latinos-mejores-contratos-playoffs-mlb-2024/2,es,2024-10-09 15:23:43.722972
124dbf437836b155af041a2944ed38df1c7b6f590d8740b099a1030b69333e3c,rttnews.com,rttnews.com,Paychex Maintains FY25 Outlook,2024-10-01,https://www.rttnews.com/3478791/paychex-maintains-fy25-outlook-update.aspx?type=ern,en,2024-10-09 11:23:58.478944
8a7e5caaab0a093f7ce0104d24ded53be18b2d655f184350ad1808f753ceca5d,rttnews.com,rttnews.com,United Natural Foods Initiates FY25 Adj. EPS In Line With Estimates,2024-10-01,https://www.rttnews.com/3478696/united-natural-foods-initiates-fy25-adj-eps-in-line-with-estimates-update.aspx?type=ern,en,2024-10-09 11:23:09.911079
