id,media_name,media_url,title,publish_date,url,language,indexed_date
a0a53bc500f9689bc8bf2c90458bcd8999c3764ecb6c60ca2b2b01ad1d26a694,forbes.com,forbes.com,Apple Loses Key Developer To Rival Browser Company,2024-04-02,https://www.forbes.com/sites/ewanspence/2024/04/02/apple-safari-webkit-arc-the-browser-company-josh-miller-charlie-deets/,en,2024-04-04 00:44:27.264910
198779398b6a4e87fd80208af150d23798d472ebf91e4a21f30cb82c72448eeb,stltoday.com,stltoday.com,Men's Elite 8 Sunday most-watched in 5 years,2024-04-02,https://www.stltoday.com/sports/college/ncaa-tournament-ratings-men-elite-8-sunday/article_ec2cd26f-bc66-5b33-aa42-ec706969f7a2.html,en,2024-04-04 07:50:40.507268
ed0d90c305809b6914ed16fc7a3151f6c8cadfbd14f0d78c441aaf18567ae538,startribune.com,startribune.com,Keep Uber and Lyft rolling in the Twin Cities,2024-04-02,https://www.startribune.com/editorial-keep-uber-and-lyft-in-the-twin-cities/600355863/,en,2024-04-04 02:12:20.273321
de2ce3e504d69626dcf09c25bffadbff060df80f329f82af3266059ad476dc2c,forbes.com,forbes.com,An AI Stethoscope’s New Algorithm To Predict Heart Failure Gets FDA Clearance,2024-04-02,https://www.forbes.com/sites/alexknapp/2024/04/02/an-ai-stethoscopes-new-algorithm-to-predict-heart-failure-gets-fda-clearance/,en,2024-04-04 00:44:26.744331
6f62a6b037b25f19d192b94022702b242a0fa37f2a206a6a36e6a90ea24be5e6,benzinga.com,benzinga.com,5 Analysts Assess nVent Electric: What You Need To Know,2024-04-02,https://www.benzinga.com/insights/analyst-ratings/24/04/38059073/5-analysts-assess-nvent-electric-what-you-need-to-know,en,2024-04-04 00:33:59.472392
1c513c50e7e3d168f5754a2c90001c306028757392824bee81a9d408c74f4e17,wsj.com,wsj.com,Shoes For Crews Files for Chapter 11 Bankruptcy With Sale Plan,2024-04-02,https://www.wsj.com/articles/shoes-for-crews-files-for-chapter-11-bankruptcy-with-sale-plan-ab75300d,en,2024-04-04 02:24:36.273083
4f610754649258ebc4fc14e13ee63c163f1b157f79ce1be456c120cbbe8fb045,newsday.com,newsday.com,Western Kentucky promotes Hank Plona to head coach after Steve Lutz's departure for Oklahoma State,2024-04-02,https://www.newsday.com/sports/college/college-basketball/western-kentucky-hilltoppers-steve-lutz-ncaa-c41541,en,2024-04-04 00:46:04.405217
a8ab632df6a8bd781cd31068f671660fd90089ebab9fe4895c976730d8fb4cbd,nypost.com,nypost.com,Hunter Biden’s attorney blasts ‘abnormal’ prosecution after losing bid to toss tax charges,2024-04-02,https://nypost.com/2024/04/02/us-news/hunter-bidens-attorney-blasts-abnormal-prosecution-vows-to-fight-on-after-losing-bid-to-toss-tax-charges/,en,2024-04-04 02:28:03.097349
58464f8206ef6c9cfdb4d2edd3176c4940d64bef31aedbb133370faf89d57cc4,theguardian.com,theguardian.com,Lizzo isn’t quitting music: ‘I quit giving negative energy attention’,2024-04-02,https://www.theguardian.com/music/2024/apr/02/lizzo-not-quitting-music,en,2024-04-04 02:20:38.739647
029cd4df603db83c60cbba3d9a0e1e2f1bb0dd6a864fdbef92969019aadbef9c,bleacherreport.com,bleacherreport.com,Giants' Blake Snell Will Make 1st Start vs. Nationals After Simulated Game,2024-04-02,https://bleacherreport.com/articles/10115219-giants-blake-snell-will-make-1st-start-vs-nationals-after-simulated-game,en,2024-04-04 02:17:17.386661
f109eadf5bc900aa8b6151d2c539dd87cb78f5ae9af79303c8d4e77735c21d70,foxbusiness.com,foxbusiness.com,Hedge fund billionaire says US debt 'is a growing concern that cannot be overlooked',2024-04-02,https://www.foxbusiness.com/economy/hedge-fund-billionaire-says-us-debt-growing-concern-that-cannot-be-overlooked,en,2024-04-05 03:09:59.287138
70ad8af6fdc637d1df34ffce6abd3b7c0f250efa5d46f82fd759b213311ba307,thewrap.com,thewrap.com,Yahoo Acquires AI News Aggregation App Artifact,2024-04-02,https://www.thewrap.com/yahoo-buys-artifact-ai-app/,en,2024-04-04 04:04:33.161097
b12da8db8ba6b452048f47afdd5b3b0655b74d2d1c7e309da950f8ddd3b95609,nj.com,nj.com,"Martin, McCarthy earn milestones as Paul VI tops Eastern",2024-04-02,https://www.nj.com/highschoolsports/2024/04/mccarthy-diaz-earn-milestones-as-paul-vi-tops-eastern-girls-lacrosse-recap.html,en,2024-04-05 07:36:28.417493
c837db818ff56b4a8ae58dc2d3e04b8ac7ecccbd30433f2b3aadd184f0c07709,cbssports.com,cbssports.com,"Knicks vs. Heat odds, spread, score prediction, time: 2024 NBA picks for April 2 from proven model",2024-04-02,https://www.cbssports.com/nba/news/knicks-vs-heat-odds-spread-score-prediction-time-2024-nba-picks-for-april-2-from-proven-model/,en,2024-04-04 04:38:59.800232
633eb40e30d3a7ce28be615eccabe145e25e0b4dae591a2127f3a1e09ed364bc,tmz.com,tmz.com,"Joyner Lucas Says Record Label Falsely Promised Cardi B, Bruno Mars Collabs",2024-04-02,https://www.tmz.com/2024/04/02/joyner-lucas-cardi-b-bruno-mars-ed-sheeran-jelly-roll-not-now-busy/,en,2024-04-05 05:13:12.504298
8a4e81450a0f260eb43e40dcb5836009a2067047edb2d4b93d08c5a79ea533e8,theconversation.com,theconversation.com,de nouveaux enjeux de santé mentale pour les psy,2024-04-02,https://theconversation.com/violences-sexuelles-de-nouveaux-enjeux-de-sante-mentale-pour-les-psy-225822,fr,2024-04-04 07:10:55.994813
4f2b63af83bdedfd63bb506f28589a741d533e5983fe9430d454bf903fe13601,startribune.com,startribune.com,American teenager and 2 other people killed in an avalanche near the Swiss resort of Zermatt,2024-04-02,https://www.startribune.com/american-teenager-and-2-other-people-killed-in-an-avalanche-near-the-swiss-resort-of-zermatt/600355680/,en,2024-04-04 02:11:47.324151
0613a583cb3a8249a81568d9f9afcc457ce2d18072c62cea363337a9a00d6259,newsbusters.org,newsbusters.org,"Biden's Trans Easter, Chestfeeding & Lizzo:MRCTV's Tierin-Rose Mandelburg on OANN's In Focus",2024-04-02,https://www.newsbusters.org/blogs/culture/tierin-rose-mandelburg/2024/04/02/bidens-trans-easter-chestfeeding-lizzomrctvs-tierin,en,2024-04-04 07:58:06.251084
312ff611846774151e38685575693b5e543723b79cd0b17e9f823300637c7baa,people.com,people.com,Jared Leto Subs in as 'Wheel of Fortune' Host During April Fools' Prank: 'How'd I Do?',2024-04-02,https://people.com/jared-leto-subs-in-wheel-of-fortune-host-april-fools-prank-8623384,en,2024-04-04 05:00:36.897476
96a548f19dd4d69a66d7ac7342232935b81f1b889718820fee3ad2958a5ec371,theguardian.com,theguardian.com,Does Counter-Terrorism Work? by Richard English review – a thoughtful and authoritative analysis,2024-04-02,https://www.theguardian.com/books/2024/apr/02/does-counter-terrorism-work-by-richard-english-review-a-thoughtful-and-authoritative-analysis,en,2024-04-04 02:20:40.110993
