id,media_name,media_url,title,publish_date,url,language,indexed_date
49de9dc6e7a29677865e2a1d320c67dbad9000c2bf166604c1cbbcffe7aba658,oann.com,oann.com,Trump To Appeal NYC Fraud Case Ruling,2024-02-20,https://www.oann.com/video/real-america-video/trump-to-appeal-nyc-fraud-case-ruling/,en,2024-02-22 07:51:58.643015
cc2f6d0c6eba6035e9e7fdf5e265ef5e314c07d5729f31c18b7472f5f4d2fb13,foxnews.com,foxnews.com,"Scammed financial advice columnist, defenders mocked by critics: Think 'we are all as dumb as they are'",2024-02-20,https://www.foxnews.com/media/scammed-financial-advice-columnist-defenders-mocked-critics,en,2024-02-23 02:50:19.547864
74d872d2d89b9a415d8a4050575d43fc221600e0b29a13cc6ed9e9e1d2ab24ab,benzinga.com,benzinga.com,SolarEdge Stock Plummets After Mixed Q4 Results,2024-02-20,https://www.benzinga.com/news/earnings/24/02/37224349/solaredge-stock-plummets-after-mixed-q4-results,en,2024-02-22 00:32:19.505288
c86f4cf893b2d2a126138a22fea8df9644a8da60910d11cf87313bb3fead49f4,seattletimes.com,seattletimes.com,Governor says carjackers ‘will spend a long time in jail’ as lawmakers advance harsher punishment,2024-02-20,https://www.seattletimes.com/nation-world/nation/governor-says-carjackers-will-spend-a-long-time-in-jail-as-lawmakers-advance-harsher-punishment/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,en,2024-02-23 03:37:48.581695
6f5eb5263c818ef643d52390c634aa8da84278d83b3226e883380f37b09b1dec,thedailybeast.com,thedailybeast.com,Usher Regrets Smacking Nicki Minaj’s Butt at the VMAs,2024-02-20,https://www.thedailybeast.com/usher-regrets-smacking-nicki-minajs-butt-at-the-vmas,en,2024-02-22 04:08:22.527397
28f5729108293d81f4c103a69a2fd1ffb508b331bf64621fba99705b29ceee3f,abcnews.go.com,abcnews.go.com,Michigan Republicans plan dueling conventions for presidential nomination as turmoil continues,2024-02-20,https://abcnews.go.com/Politics/wireStory/michigan-republicans-plan-dueling-conventions-presidential-nomination-turmoil-107393929,en,2024-02-23 02:43:10.409726
0a4f54a24577e4a52c3825fb0843081c639117a7a717bee5e5c3272970b3f048,nytimes.com,nytimes.com,"Strongmen Find New Ways to Abuse Interpol, Despite Years of Fixes",2024-02-20,https://www.nytimes.com/2024/02/20/world/europe/interpol-strongmen-abuse.html,en,2024-02-22 00:39:18.814175
4e3e523510a4a5dc2d898533bc327afc8bb87aab5bd919d357aa37f090597c5f,seattletimes.com,seattletimes.com,White powder sent to House Speaker Johnson's church prompts FBI investigation,2024-02-20,https://www.seattletimes.com/nation-world/nation/fbi-investigates-after-letter-with-white-powder-sent-to-house-speaker-johnsons-louisiana-church/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,en,2024-02-22 03:31:17.396397
9e9fcb87d0a3c06cd9f53916383a44e12a293daebfbaeaeec6be73311790893b,syracuse.com,syracuse.com,Why a Stewart’s Shops arrival in a Central NY village is fueling controversy,2024-02-20,https://www.syracuse.com/business/2024/02/why-a-stewarts-shops-arrival-in-a-central-ny-village-is-fueling-controversy.html,en,2024-02-22 04:09:18.397170
44b5e1cbdb4e44ad95bf99b59e25d122b7c244454fae7268f1ea4981a5de4b7a,businessinsider.com,businessinsider.com,You'll soon need a driver's license or passport to get a blue checkmark on Tinder — and take a selfie to prove it's you,2024-02-20,https://www.businessinsider.com/tinder-id-requirement-verified-drivers-license-passport-video-selfie-2024-2,en,2024-02-22 01:34:23.761847
