id,media_name,media_url,title,publish_date,url,language,indexed_date
3bb4c534c22caea43da19849697f6dc2aa13e2d6cb06ac2569819e6b9b0bcc13,theblaze.com,theblaze.com,Bill Maher and Bill Burr agree Louis CK should be welcomed back in Hollywood,2024-05-14,https://www.theblaze.com/news/bill-maher-and-bill-burr-agree-louis-ck-should-be-welcomed-back-in-hollywood,en,2024-05-14 17:21:07.452207
47bb1ddbc528044750e19fefb9689299103c95c926860380b5d382e619133f9e,usatoday.com,usatoday.com,Daniel Cormier questions if Stipe Miocic can 'still compete at that level' vs. Jon Jones,2024-05-14,https://mmajunkie.usatoday.com/2024/05/ufc-news-daniel-cormier-questions-stipe-miocic-compete-jon-jones,en,2024-05-14 21:29:35.916444
1ae4a643618864d7d206b3735ac1b4e656aa16c3219702f9b29a1ec3d9cbbf87,theguardian.com,theguardian.com,Ten Hag hits back at Rooney’s claim that United players are faking injuries,2024-05-14,https://www.theguardian.com/football/article/2024/may/14/erik-ten-hag-wayne-rooney-manchester-united-players-injuries,en,2024-05-14 23:26:25.293300
ddc9dbc89f0f0edb3cc53fa7d87af351c9da9c4c355b7ee3f6b55cb5e13e51ff,newsday.com,newsday.com,Tennessee governor OKs bill allowing death penalty for child rape convictions,2024-05-14,https://www.newsday.com/news/nation/child-rape-death-penalty-Tennessee-v05377,en,2024-05-14 23:01:01.298438
a33f310978d62c1068d5b7da17202126701d771ff682f6fe99ed9dc5015c6c19,cleveland.com,cleveland.com,Medina recognizes honors among police department,2024-05-14,https://www.cleveland.com/community/2024/05/medina-recognizes-honors-among-police-department.html,en,2024-05-14 08:19:29.825425
8c7ba556dbcab834e846b00220dc1400661269c884a40349cf393bad83ae4b00,benzinga.com,benzinga.com,How Is The Market Feeling About Verisk Analytics?,2024-05-14,https://www.benzinga.com/insights/short-sellers/24/05/38826179/how-is-the-market-feeling-about-verisk-analytics,en,2024-05-15 01:25:00.858427
85afae98ef2bf784681dd4fd014f7a85f1e3aa6dce010fdc7a424af020746482,cbsnews.com,cbsnews.com,77 high school students graduate from Chicago Police and Firefighter Training Academy,2024-05-14,https://www.cbsnews.com/chicago/news/high-school-students-chicago-police-and-firefighter-training-academy/,en,2024-05-15 06:18:11.084633
d700c14d0f504fb9b9c51a818f13ff0c8c3f9c36a162c52f676e34b59340308b,benzinga.com,benzinga.com,Clean Cooking Alliance Launches Principles for Responsible Carbon Finance in Clean Cooking,2024-05-14,https://www.benzinga.com/pressreleases/24/05/n38807512/clean-cooking-alliance-launches-principles-for-responsible-carbon-finance-in-clean-cooking,en,2024-05-14 09:33:38.408794
0af75b94538d08fb54c170ddee5e9f280b88d37e4d39d70f305025c99f5c3f89,newsweek.com,newsweek.com,Donald Trump's Jewish voters remark raises eyebrows,2024-05-14,https://www.newsweek.com/donald-trumps-jewish-voters-remark-raises-eyebrows-1900604,en,2024-05-14 22:28:33.543890
3f9b6a5763be66b2910ce87f7e3a3bf87e921d53db73670dd0899a2771bc4d29,time.com,time.com,Celebrity and Influencer Boycott Sparks Debate,2024-05-14,https://time.com/6977623/blockout-2024-celebrities-palestine-online-activism/,en,2024-05-14 20:38:01.904038
