id,media_name,media_url,title,publish_date,url,language,indexed_date
05bca97589884d31915f5e5ea2faa6a219c84c9920560a7e9fb0a00959f970a8,uproxx.com,uproxx.com,"With Brandon Ingram, The NBA Is Setting A New Bar For A Max Player In The Apron Era",2024-07-09,https://uproxx.com/dimemag/brandon-ingram-nba-max-player-new-bar-apron/,en,2024-07-09 22:36:35.432569
2ca7179ebb167a21390e3e3244574ef1da1e42f93c9f4002d72d6c4e29d31833,syracuse.com,syracuse.com,Bear euthanized after trashing kitchen in Upstate NY home,2024-07-09,https://www.syracuse.com/outdoors/2024/07/bear-euthanized-after-trashing-kitchen-in-upstate-ny-home.html,en,2024-07-10 04:17:36.962969
8cb1ee82813c0e5359d51fabb8fd64df182f9df4776fc0cb5d417ba506cffead,usmagazine.com,usmagazine.com,All American: Homecoming's Geffri Maya on Simone's Lando-Damon Choice,2024-07-09,https://www.usmagazine.com/entertainment/news/all-american-homecomings-geffri-maya-on-simones-lando-damon-choice/,en,2024-07-09 04:17:17.103303
cd1b83118ad641f48afcca8a475537c9c083ecece8135643c1fb1e38a0c437db,benzinga.com,benzinga.com,S 500 Edges Higher; Indivior Shares Plummet - Indivior (NASDAQ:INDV),2024-07-09,https://www.benzinga.com/news/earnings/24/07/39696493/s-p-500-edges-higher-indivior-shares-plummet,en,2024-07-09 19:26:39.057069
ed8fa3140ea8c1f521282a01227707ed8d09442c7147b66e16487970698ae782,eonline.com,eonline.com,Giada De Laurentiis Reunites With Ex Todd Thompson to Support Daughter Jade,2024-07-09,https://www.eonline.com/news/1404714/giada-de-laurentiis-reunites-with-ex-todd-thompson-to-support-daughter-jade?cmpid=rss-syndicate-genericrss-us-top_stories,en,2024-07-09 14:30:55.083407
849e9c250ae2cd14a050e01a6df1ba03bdd3157cdf18ccfc15c673b4d5533114,twincities.com,twincities.com,State Patrol reports fatal crash reported in Cottage Grove,2024-07-09,https://www.twincities.com/2024/07/09/state-patrol-reports-fatal-crash-reported-in-cottage-grove/,en,2024-07-09 22:24:08.232334
a13a67de105ae2de3d86e5c21299afaa00093b91bea0b61eb429a4d08130d8a1,ocregister.com,ocregister.com,John Force moving to rehab center closer to Yorba Linda home,2024-07-09,https://www.ocregister.com/2024/07/09/john-force-moving-to-rehab-center-closer-to-yorba-linda-home/,en,2024-07-09 21:21:33.239047
71105e5a00dc6b8916d6a01b583631c3a97fdd688574a2e2aa1a794c6a167e6a,dailycaller.com,dailycaller.com,‘She Is Not A Physician!’: Lawmakers Get Into Tense Exchange After Yellen Is Asked About Biden’s Cognitive Issues,2024-07-09,https://dailycaller.com/2024/07/09/lawmakers-tense-exchange-janet-yellen-hearing-biden-cognitive-issues/,en,2024-07-09 23:21:50.025260
b108e499759b89eeb08d63fd05efb611f7818c40d6a94757e085743da6abc65f,nj.com,nj.com,Pedestrian dies days after he’s struck by car in N.J. intersection,2024-07-09,https://www.nj.com/union/2024/07/pedestrian-dies-days-after-hes-struck-by-car-in-nj-intersection.html,en,2024-07-09 22:41:15.177598
c7abbf6ee40ec01c727103a655804ee90eab4c11688651cc8e37d2adec81d848,usmagazine.com,usmagazine.com,Breaking Down Jenn Tran's Bachelorette Season 21 Supertease,2024-07-09,https://www.usmagazine.com/celebrity-news/news/breaking-down-jenn-trans-bachelorette-season-21-supertease/,en,2024-07-09 20:19:13.224479
